kernel,B,H,W,k,block,BLOCK_M,BLOCK_N,BLOCK_K,NUM_WARPS,NUM_STAGES,mode,keep_ratio,time_ms,torch_time_ms,speedup_vs_torch,mae,max,rel_l2
5x5@56,16,56,56,5,128-64-32/8x3,128,64,32,8,3,input,0.65,1.9053977966308593,0.6387712097167969,0.3352429665061425,0.2609815299510956,1.740234375,0.5804044008255005
5x5@56,16,56,56,5,128-64-32/8x3,128,64,32,8,3,input,0.5,1.6139263916015625,0.6387712097167969,0.39578707742855557,0.31556493043899536,2.157684326171875,0.7018571496009827
5x5@56,16,56,56,5,128-64-32/8x3,128,64,32,8,3,input,0.35,1.34076416015625,0.6387712097167969,0.47642324332592223,0.362486332654953,2.423828125,0.8060727715492249
5x5@56,16,56,56,5,128-64-32/8x3,128,64,32,8,3,input,0.25,1.2152422332763673,0.6387712097167969,0.525632826300507,0.3880198001861572,2.6513671875,0.8628667593002319
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,dense,1.0,1.9243008422851562,0.6387712097167969,0.33194976361297013,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,channel,1.0,1.9049267578125,0.6387712097167969,0.3353258633682705,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,channel,0.85,2.194022369384766,0.6387712097167969,0.29114161215043455,0.0657915398478508,2.603515625,0.37933334708213806
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,channel,0.75,2.0322093200683593,0.6387712097167969,0.3143235312469239,0.11099284887313843,2.603515625,0.49339136481285095
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,channel,0.65,2.201886749267578,0.6387712097167969,0.29010175474704764,0.1563887894153595,2.716796875,0.5862942934036255
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,channel,0.5,1.9650151062011718,0.6387712097167969,0.32507190794664637,0.22302362322807312,2.783203125,0.7012619972229004
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,channel,0.35,2.0224819946289063,0.6387712097167969,0.3158353010870692,0.28984329104423523,2.78515625,0.8003247380256653
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,channel,0.25,1.9121221923828124,0.6387712097167969,0.3340640113175953,0.3357113301753998,2.78515625,0.8619721531867981
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,block,1.0,1.8788934326171876,0.6387712097167969,0.3399720274858944,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,block,0.85,2.295316467285156,0.6387712097167969,0.2782933067492518,0.06970560550689697,2.716796875,0.3917192816734314
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,block,0.75,2.1461605834960937,0.6387712097167969,0.2976343963396435,0.1117490902543068,2.81640625,0.4966976046562195
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,block,0.65,2.04980224609375,0.6387712097167969,0.311625773136938,0.15376552939414978,2.81640625,0.5829832553863525
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,block,0.5,1.8434457397460937,0.6387712097167969,0.34650936338640365,0.2239338606595993,2.81640625,0.7041022777557373
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,block,0.35,1.9255897521972656,0.6387712097167969,0.331727570209544,0.29428502917289734,2.81640625,0.8077802062034607
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,block,0.25,1.7580851745605468,0.6387712097167969,0.363333482905039,0.3364938795566559,2.81640625,0.864041268825531
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,input,1.0,1.8038150024414064,0.6387712097167969,0.3541223511569869,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,input,0.85,1.8442649841308594,0.6387712097167969,0.34635543981649064,0.1751173734664917,1.2431640625,0.38961243629455566
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,input,0.75,1.6147251892089844,0.6387712097167969,0.39559128326332466,0.22205117344856262,1.4716796875,0.49384382367134094
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,input,0.65,1.63162109375,0.6387712097167969,0.39149482202923186,0.2609815299510956,1.740234375,0.5804044008255005
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,input,0.5,1.3626162719726562,0.6387712097167969,0.468782901580978,0.31556493043899536,2.157684326171875,0.7018571496009827
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,input,0.35,1.2285747528076172,0.6387712097167969,0.5199286476114182,0.362486332654953,2.423828125,0.8060727715492249
5x5@56,16,56,56,5,64-128-32/4x3,64,128,32,4,3,input,0.25,1.0762649536132813,0.6387712097167969,0.5935073957135626,0.3880198001861572,2.6513671875,0.8628667593002319
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,dense,1.0,2.3206886291503905,0.6387712097167969,0.27525071726259653,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,channel,1.0,2.3070310974121093,0.6387712097167969,0.27688019048955714,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,channel,0.85,2.563445739746094,0.6387712097167969,0.24918460329106337,0.0657915398478508,2.603515625,0.37933334708213806
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,channel,0.75,2.443837432861328,0.6387712097167969,0.26138040162880305,0.11099284887313843,2.603515625,0.49339136481285095
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,channel,0.65,2.468229064941406,0.6387712097167969,0.2587973777595723,0.1563887894153595,2.716796875,0.5862942934036255
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,channel,0.5,1.8825830078125,0.6387712097167969,0.33930573423109145,0.22302362322807312,2.783203125,0.7012619972229004
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,channel,0.35,1.827368927001953,0.6387712097167969,0.34955788088439693,0.28984329104423523,2.78515625,0.8003247380256653
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,channel,0.25,1.7893991088867187,0.6387712097167969,0.3569752586465804,0.3357113301753998,2.78515625,0.8619721531867981
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,block,1.0,2.324725799560547,0.6387712097167969,0.27477271075906956,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,block,0.85,2.571796569824219,0.6387712097167969,0.2483754808649024,0.06970560550689697,2.716796875,0.3917192816734314
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,block,0.75,2.488299560546875,0.6387712097167969,0.2567099314908887,0.1117490902543068,2.81640625,0.4966976046562195
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,block,0.65,2.4441407775878905,0.6387712097167969,0.26134796144892963,0.15376552939414978,2.81640625,0.5829832553863525
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,block,0.5,1.8924134826660157,0.6387712097167969,0.33754315088523973,0.2239338606595993,2.81640625,0.7041022777557373
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,block,0.35,1.8545663452148438,0.6387712097167969,0.34443157634395544,0.29428502917289734,2.81640625,0.8077802062034607
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,block,0.25,1.8123992919921874,0.6387712097167969,0.3524450779357016,0.3364938795566559,2.81640625,0.864041268825531
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,input,1.0,2.3133413696289065,0.6387712097167969,0.27612492393168286,7.970668957568705e-05,0.001953125,0.0003597970644477755
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,input,0.85,2.091294708251953,0.6387712097167969,0.3054429426882285,0.1751173734664917,1.2431640625,0.38961243629455566
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,input,0.75,2.082877502441406,0.6387712097167969,0.30667728129382216,0.22205117344856262,1.4716796875,0.49384382367134094
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,input,0.65,1.8018695068359376,0.6387712097167969,0.35450470041999427,0.2609815299510956,1.740234375,0.5804044008255005
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,input,0.5,1.5517503356933593,0.6387712097167969,0.4116456075592718,0.31556493043899536,2.157684326171875,0.7018571496009827
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,input,0.35,1.2766201782226563,0.6387712097167969,0.5003612042276433,0.362486332654953,2.423828125,0.8060727715492249
5x5@56,16,56,56,5,64-64-32/2x2,64,64,32,2,2,input,0.25,1.1779686737060546,0.6387712097167969,0.5422650228100999,0.3880198001861572,2.6513671875,0.8628667593002319
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,dense,1.0,5.90874755859375,1.0496192169189453,0.1776381892288438,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,channel,1.0,5.859800415039063,1.0496192169189453,0.17912200801670963,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,channel,0.85,6.113585205078125,1.0496192169189453,0.17168636433611828,0.06537116318941116,2.58984375,0.38002732396125793
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,channel,0.75,5.965107421875,1.0496192169189453,0.17595981810316177,0.11046448349952698,2.912109375,0.49522367119789124
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,channel,0.65,6.07193115234375,1.0496192169189453,0.17286414990291762,0.15559552609920502,2.912109375,0.5883733630180359
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,channel,0.5,4.007893676757813,1.0496192169189453,0.26188798944587655,0.22170530259609222,2.912109375,0.7030171751976013
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,channel,0.35,3.9991134643554687,1.0496192169189453,0.2624629749253966,0.2879222631454468,2.912109375,0.8017253279685974
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,channel,0.25,3.9545242309570314,1.0496192169189453,0.26542237589600703,0.33344322443008423,3.037109375,0.8633710741996765
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,block,1.0,5.868810424804687,1.0496192169189453,0.17884701343950404,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,block,0.85,6.426214599609375,1.0496192169189453,0.16333398156089396,0.0693306252360344,2.912109375,0.3930954337120056
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,block,0.75,5.9780712890625,1.0496192169189453,0.17557823688709304,0.11109207570552826,3.037109375,0.49804145097732544
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,block,0.65,6.001029052734375,1.0496192169189453,0.17490653814460125,0.15284442901611328,3.037109375,0.5844298005104065
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,block,0.5,3.996712951660156,1.0496192169189453,0.2626206158946076,0.2225693315267563,3.037109375,0.7057253122329712
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,block,0.35,3.94397705078125,1.0496192169189453,0.26613218165430996,0.29229670763015747,3.037109375,0.808997392654419
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,block,0.25,4.187877807617188,1.0496192169189453,0.2506327226190384,0.3341505527496338,3.037109375,0.8652173280715942
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,input,1.0,6.0614862060546875,1.0496192169189453,0.17316202351009286,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,input,0.85,5.2377392578125,1.0496192169189453,0.20039546935318625,0.17443811893463135,1.2109375,0.39121168851852417
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,input,0.75,4.628111267089844,1.0496192169189453,0.22679213103252502,0.2210218757390976,1.5126953125,0.4956643879413605
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,input,0.65,4.183674926757813,1.0496192169189453,0.25088450591747097,0.2597707211971283,1.76220703125,0.5826500058174133
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,input,0.5,3.2256396484375,1.0496192169189453,0.3253987832854736,0.3138672411441803,2.263153076171875,0.7038652300834656
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,input,0.35,2.3797760009765625,1.0496192169189453,0.4410579888561884,0.36021527647972107,2.5814208984375,0.807720959186554
7x7@56,16,56,56,7,64-64-16/4x2,64,64,16,4,2,input,0.25,1.992069091796875,1.0496192169189453,0.52689900226913,0.3853643834590912,2.5814208984375,0.86407071352005
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,dense,1.0,4.128993225097656,1.0496192169189453,0.2542070571922821,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,channel,1.0,4.246835327148437,1.0496192169189453,0.24715326497571508,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,channel,0.85,4.6884371948242185,1.0496192169189453,0.2238740060499623,0.06537116318941116,2.58984375,0.38002732396125793
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,channel,0.75,4.36611083984375,1.0496192169189453,0.24040141339071183,0.11046448349952698,2.912109375,0.49522367119789124
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,channel,0.65,4.5299508666992185,1.0496192169189453,0.23170653453108156,0.15559552609920502,2.912109375,0.5883733630180359
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,channel,0.5,3.1418975830078124,1.0496192169189453,0.3340717477856551,0.22170530259609222,2.912109375,0.7030171751976013
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,channel,0.35,3.1479782104492187,1.0496192169189453,0.33342645556913303,0.2879222631454468,2.912109375,0.8017253279685974
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,channel,0.25,2.964930419921875,1.0496192169189453,0.35401141620942406,0.33344322443008423,3.037109375,0.8633710741996765
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,block,1.0,3.9752908325195313,1.0496192169189453,0.2640358306196427,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,block,0.85,4.333793334960937,1.0496192169189453,0.2421941093617945,0.0693306252360344,2.912109375,0.3930954337120056
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,block,0.75,4.059053955078125,1.0496192169189453,0.2585871556611874,0.11109207570552826,3.037109375,0.49804145097732544
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,block,0.65,4.228587646484375,1.0496192169189453,0.2482198087561442,0.15284442901611328,3.037109375,0.5844298005104065
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,block,0.5,3.0070745849609377,1.0496192169189453,0.34904994447704396,0.2225693315267563,3.037109375,0.7057253122329712
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,block,0.35,3.078164367675781,1.0496192169189453,0.3409886840160773,0.29229670763015747,3.037109375,0.808997392654419
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,block,0.25,2.9628414916992187,1.0496192169189453,0.3542610091898566,0.3341505527496338,3.037109375,0.8652173280715942
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,input,1.0,4.056334838867188,1.0496192169189453,0.2587604965107053,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,input,0.85,3.7216256713867186,1.0496192169189453,0.28203245291132295,0.17443811893463135,1.2109375,0.39121168851852417
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,input,0.75,3.3851800537109376,1.0496192169189453,0.31006303956220016,0.2210218757390976,1.5126953125,0.4956643879413605
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,input,0.65,3.1375973510742186,1.0496192169189453,0.33452960959429273,0.2597707211971283,1.76220703125,0.5826500058174133
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,input,0.5,2.3849964904785157,1.0496192169189453,0.4400925624458064,0.3138672411441803,2.263153076171875,0.7038652300834656
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,input,0.35,1.8930265808105469,1.0496192169189453,0.5544661800097517,0.36021527647972107,2.5814208984375,0.807720959186554
7x7@56,16,56,56,7,64-64-32/4x2,64,64,32,4,2,input,0.25,1.594388427734375,1.0496192169189453,0.6583208951224349,0.3853643834590912,2.5814208984375,0.86407071352005
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,dense,1.0,3.1461376953125,1.0496192169189453,0.3336215126511456,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,channel,1.0,3.0873599243164063,1.0496192169189453,0.3399730652237927,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,channel,0.85,3.4041036987304687,1.0496192169189453,0.30833937794268484,0.06537116318941116,2.58984375,0.38002732396125793
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,channel,0.75,3.2945294189453125,1.0496192169189453,0.31859458011911246,0.11046448349952698,2.912109375,0.49522367119789124
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,channel,0.65,3.4618426513671876,1.0496192169189453,0.3031966852983392,0.15559552609920502,2.912109375,0.5883733630180359
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,channel,0.5,2.6126950073242186,1.0496192169189453,0.401738133986756,0.22170530259609222,2.912109375,0.7030171751976013
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,channel,0.35,2.7277926635742187,1.0496192169189453,0.3847870224651284,0.2879222631454468,2.912109375,0.8017253279685974
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,channel,0.25,2.555555877685547,1.0496192169189453,0.4107205113705198,0.33344322443008423,3.037109375,0.8633710741996765
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,block,1.0,3.0983782958984376,1.0496192169189453,0.3387640619314973,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,block,0.85,3.3975909423828123,1.0496192169189453,0.3089304259160822,0.0693306252360344,2.912109375,0.3930954337120056
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,block,0.75,3.224698791503906,1.0496192169189453,0.32549372353299183,0.11109207570552826,3.037109375,0.49804145097732544
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,block,0.65,3.3219378662109373,1.0496192169189453,0.31596593891629887,0.15284442901611328,3.037109375,0.5844298005104065
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,block,0.5,2.5813778686523436,1.0496192169189453,0.40661199960892147,0.2225693315267563,3.037109375,0.7057253122329712
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,block,0.35,2.586644592285156,1.0496192169189453,0.4057840880225703,0.29229670763015747,3.037109375,0.808997392654419
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,block,0.25,2.4930712890625,1.0496192169189453,0.42101452193677397,0.3341505527496338,3.037109375,0.8652173280715942
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,input,1.0,3.0841650390625,1.0496192169189453,0.34032524317764795,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,input,0.85,3.0664703369140627,1.0496192169189453,0.34228904949239713,0.17443811893463135,1.2109375,0.39121168851852417
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,input,0.75,2.877091979980469,1.0496192169189453,0.36481948586366386,0.2210218757390976,1.5126953125,0.4956643879413605
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,input,0.65,2.7630795288085936,1.0496192169189453,0.37987296636790197,0.2597707211971283,1.76220703125,0.5826500058174133
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,input,0.5,2.0277638244628906,1.0496192169189453,0.5176239975565035,0.3138672411441803,2.263153076171875,0.7038652300834656
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,input,0.35,1.708605499267578,1.0496192169189453,0.6143133785820553,0.36021527647972107,2.5814208984375,0.807720959186554
7x7@56,16,56,56,7,64-64-64/4x2,64,64,64,4,2,input,0.25,1.4137139892578126,1.0496192169189453,0.742455139366617,0.3853643834590912,2.5814208984375,0.86407071352005
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,dense,1.0,3.1651019287109374,1.0496192169189453,0.33162256399951945,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,channel,1.0,3.210813293457031,1.0496192169189453,0.3269013551980275,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,channel,0.85,3.4068069458007812,1.0496192169189453,0.3080947155554859,0.06537116318941116,2.58984375,0.38002732396125793
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,channel,0.75,3.206246337890625,1.0496192169189453,0.3273669912741281,0.11046448349952698,2.912109375,0.49522367119789124
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,channel,0.65,3.3221835327148437,1.0496192169189453,0.3159425740880759,0.15559552609920502,2.912109375,0.5883733630180359
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,channel,0.5,3.095203857421875,1.0496192169189453,0.339111498068892,0.22170530259609222,2.912109375,0.7030171751976013
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,channel,0.35,3.1986074829101563,1.0496192169189453,0.3281488030422479,0.2879222631454468,2.912109375,0.8017253279685974
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,channel,0.25,3.0063616943359377,1.0496192169189453,0.3491327137704205,0.33344322443008423,3.037109375,0.8633710741996765
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,block,1.0,3.0555514526367187,1.0496192169189453,0.3435122049779919,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,block,0.85,3.3959115600585936,1.0496192169189453,0.30908320147796636,0.0693306252360344,2.912109375,0.3930954337120056
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,block,0.75,3.2062258911132813,1.0496192169189453,0.3273690789623346,0.11109207570552826,3.037109375,0.49804145097732544
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,block,0.65,3.4165963745117187,1.0496192169189453,0.30721194483177755,0.15284442901611328,3.037109375,0.5844298005104065
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,block,0.5,3.1867495727539064,1.0496192169189453,0.32936984628255295,0.2225693315267563,3.037109375,0.7057253122329712
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,block,0.35,3.1815838623046875,1.0496192169189453,0.3299046205743005,0.29229670763015747,3.037109375,0.808997392654419
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,block,0.25,2.99939697265625,1.0496192169189453,0.349943414122142,0.3341505527496338,3.037109375,0.8652173280715942
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,input,1.0,3.0899188232421877,1.0496192169189453,0.3396915184385335,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,input,0.85,2.918293151855469,1.0496192169189453,0.35966887570962186,0.17443811893463135,1.2109375,0.39121168851852417
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,input,0.75,2.8172903442382813,1.0496192169189453,0.37256338135881195,0.2210218757390976,1.5126953125,0.4956643879413605
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,input,0.65,2.42450439453125,1.0496192169189453,0.4329211443322119,0.2597707211971283,1.76220703125,0.5826500058174133
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,input,0.5,1.9053773498535156,1.0496192169189453,0.5508720973300325,0.3138672411441803,2.263153076171875,0.7038652300834656
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,input,0.35,1.5832473754882812,1.0496192169189453,0.6629533913455803,0.36021527647972107,2.5814208984375,0.807720959186554
7x7@56,16,56,56,7,64-128-32/4x2,64,128,32,4,2,input,0.25,1.3095071411132813,1.0496192169189453,0.8015376044659127,0.3853643834590912,2.5814208984375,0.86407071352005
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,dense,1.0,4.009144287109375,1.0496192169189453,0.26180629624476026,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,channel,1.0,4.084046630859375,1.0496192169189453,0.2570047092479162,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,channel,0.85,4.428984375,1.0496192169189453,0.23698869267718864,0.06537116318941116,2.58984375,0.38002732396125793
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,channel,0.75,4.063539123535156,1.0496192169189453,0.25830173772408727,0.11046448349952698,2.912109375,0.49522367119789124
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,channel,0.65,4.437749633789062,1.0496192169189453,0.2365206024529045,0.15559552609920502,2.912109375,0.5883733630180359
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,channel,0.5,2.998476867675781,1.0496192169189453,0.350050796867591,0.22170530259609222,2.912109375,0.7030171751976013
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,channel,0.35,3.1239764404296877,1.0496192169189453,0.33598819867366714,0.2879222631454468,2.912109375,0.8017253279685974
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,channel,0.25,2.9143807983398435,1.0496192169189453,0.360151706158939,0.33344322443008423,3.037109375,0.8633710741996765
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,block,1.0,3.9360305786132814,1.0496192169189453,0.26666947727035717,8.188269566744566e-05,0.001953125,0.0003655000764410943
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,block,0.85,4.442173461914063,1.0496192169189453,0.23628505863584193,0.0693306252360344,2.912109375,0.3930954337120056
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,block,0.75,4.060303344726562,1.0496192169189453,0.25850758620834796,0.11109207570552826,3.037109375,0.49804145097732544
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,block,0.65,4.445839233398438,1.0496192169189453,0.23609023219595984,0.15284442901611328,3.037109375,0.5844298005104065
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,block,0.5,3.0719955444335936,1.0496192169189453,0.3416734177303214,0.2225693315267563,3.037109375,0.7057253122329712
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,block,0.35,3.1449700927734376,1.0496192169189453,0.3337453730739052,0.29229670763015747,3.037109375,0.808997392654419
7x7@56,16,56,56,7,128-64-32/8x2,128,64,32,8,2,block,0.25,2.9168231201171877,1.0496192169189453,0.3598501430133944,0.3341505527496338,3.037109375,0.8652173280715942
